1300.739746 1300.739746 -6.358927e-02 7.832161e-02
1300.739746 1303.984619 -3.706147e-02 -1.355410e-02
1300.739746 1307.229492 -1.308102e-01 -4.339442e-02
1300.739746 1310.474121 -1.629358e-01 4.758692e-02
1300.739746 1313.718750 -7.275508e-02 7.514229e-02
1300.739746 1316.963623 -4.805700e-02 -2.380510e-02
1300.739746 1320.208496 -1.556627e-01 -5.754882e-02
1300.739746 1323.453369 -2.006905e-01 4.561621e-02
1300.739746 1326.698242 -1.063629e-01 8.877181e-02
1300.739746 1329.942871 -7.099125e-02 -9.423703e-03
1300.739746 1333.187744 -1.800799e-01 -4.928041e-02
1300.739746 1336.432617 -2.325975e-01 5.894759e-02
1300.739746 1339.677246 -1.345325e-01 1.135300e-01
1300.739746 1342.922119 -8.741029e-02 1.711559e-02
1300.739746 1346.166748 -1.899078e-01 -2.892658e-02
1300.739746 1349.411377 -2.388804e-01 7.350090e-02
1300.739746 1352.656494 -1.369178e-01 1.162255e-01
1300.739746 1355.901123 -9.991362e-02 2.946258e-04
1300.739746 1359.145996 -2.316817e-01 -5.009091e-02
1300.739746 1362.390625 -3.011248e-01 7.630131e-02
1300.739746 1365.635498 -1.886597e-01 1.435824e-01
1300.739746 1368.880615 -1.332772e-01 2.416798e-02
1300.739746 1372.125244 -2.695608e-01 -4.075789e-02
1300.739746 1375.369873 -3.541709e-01 8.912152e-02
1300.739746 1378.614746 -2.421421e-01 1.673048e-01
1300.739746 1381.859375 -1.851151e-01 4.419547e-02
1300.739746 1385.104248 -3.394498e-01 -2.166140e-02
1300.739746 1388.349121 -4.409979e-01 1.367228e-01
1300.739746 1391.593750 -3.111190e-01 2.562090e-01
1300.739746 1394.838623 -2.045806e-01 1.556831e-01
1300.739746 1398.083252 -2.857807e-01 8.733046e-02
1300.739746 1401.328125 -2.757505e-01 1.878138e-01
1300.739746 1404.573242 -4.277220e-02 1.131908e-01
1300.739746 1407.817871 -3.689528e-03 -3.198650e-01
1300.739746 1411.062500 -4.415279e-01 -6.674181e-01
1300.739746 1414.307373 -9.545209e-01 -5.540509e-01
1300.739746 1417.552246 -1.130722e+00 -3.064792e-01
1300.739746 1420.796875 -1.242929e+00 -3.264420e-01
1300.739746 1424.041748 -1.677854e+00 -3.656912e-01
1300.739746 1427.286377 -2.210268e+00 -5.069113e-02
1300.739746 1430.531250 -2.505812e+00 4.074740e-01
1300.739746 1433.776123 -2.817062e+00 7.203732e-01
1300.739746 1437.020752 -3.459761e+00 1.218992e+00
1300.739746 1440.265625 -4.112734e+00 2.319081e+00
1300.739746 1443.510498 -4.371397e+00 3.847097e+00
1300.739746 1446.755127 -4.364408e+00 5.684620e+00
1300.739746 1450.000244 -3.882490e+00 8.386147e+00
1300.739746 1453.244873 -1.536350e+00 1.199746e+01
1300.739746 1456.489502 3.902328e+00 1.467545e+01
1300.739746 1459.734375 1.143750e+01 1.373703e+01
1300.739746 1462.979004 1.807115e+01 8.111118e+00
1300.739746 1466.224121 2.091608e+01 -8.723488e-01
1300.739746 1469.468750 1.851921e+01 -1.050634e+01
1300.739746 1472.713379 1.112061e+01 -1.756973e+01
1300.739746 1475.958252 1.164398e+00 -1.923098e+01
1300.739746 1479.202881 -7.086441e+00 -1.513186e+01
1300.739746 1482.447998 -1.052068e+01 -8.503399e+00
1300.739746 1485.692871 -1.002134e+01 -3.451109e+00
1300.739746 1488.937500 -8.922142e+00 -9.582996e-01
1300.739746 1492.182129 -8.774732e+00 9.941597e-01
1300.739746 1495.427002 -8.406489e+00 3.672269e+00
1300.739746 1498.671875 -6.972369e+00 6.187241e+00
1300.739746 1501.916748 -5.353470e+00 8.044079e+00
1300.739746 1505.161377 -3.731440e+00 1.040722e+01
1300.739746 1508.406006 -2.582188e-01 1.350545e+01
1300.739746 1511.650879 6.174738e+00 1.486943e+01
1300.739746 1514.895752 1.347370e+01 1.193113e+01
1300.739746 1518.140381 1.824645e+01 5.081078e+00
1300.739746 1521.385498 1.890018e+01 -3.206329e+00
1300.739746 1524.630127 1.558847e+01 -1.078836e+01
1300.739746 1527.874756 8.859829e+00 -1.586950e+01
1300.739746 1531.119873 4.339409e-01 -1.639404e+01
1300.739746 1534.364502 -6.036610e+00 -1.198603e+01
1300.739746 1537.609375 -7.661443e+00 -5.779711e+00
1300.739746 1540.854004 -5.558870e+00 -1.908510e+00
1300.739746 1544.098633 -3.409915e+00 -1.237497e+00
